Five-Digit ZIP Code,Year,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base,zip,tract,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
37129,2017,9.69,300.87,249.39,171.20,37129,47149040901,MURFREESBORO,TN,0.114950430566611,0.286490894264745,0.328767123287671,0.139081753925064
37167,2017,11.76,301.05,241.04,165.55,37167,47149040302,SMYRNA,TN,0.0713196439337518,0.0285332144449398,0.00958466453674121,0.0675706435144538
37203,2017,13.15,336.16,.,.,37203,47037016000,NASHVILLE,TN,0.0,0.0069975945768642,0.00205338809034907,0.00114335676093755
37204,2017,5.97,536.27,443.53,247.96,37204,47037017200,NASHVILLE,TN,0.134625403772012,0.479351803450078,0.210526315789473,0.192281478957232
37204,2017,5.97,536.27,443.53,247.96,37204,47037017701,NASHVILLE,TN,0.0971136813587579,0.00522739153162571,0.0,0.0802521724314193
37205,2017,5.61,688.36,356.44,208.81,37205,47037018601,NASHVILLE,TN,0.00159189580318379,0.0,0.0,0.00143247818726396
37210,2017,11.32,313.72,.,243.65,37210,47037017200,NASHVILLE,TN,0.0345637912464506,0.018308631211857,0.0337423312883435,0.0316371853814384
37210,2017,11.32,313.72,.,243.65,37210,47037016000,NASHVILLE,TN,0.114364045823949,0.121185701830863,0.199386503067484,0.117743318008259
37211,2017,10.64,480.08,286.69,197.87,37211,47037017200,NASHVILLE,TN,0.0234589605537852,0.128952262864228,0.0708955223880597,0.0325648558482298
37215,2017,8.61,655.88,359.89,208.68,37215,47037018601,NASHVILLE,TN,0.0631105597767095,0.00296912114014251,0.0,0.0553902340051399
37215,2017,8.61,655.88,359.89,208.68,37215,47037018602,NASHVILLE,TN,0.114281283919987,0.00415676959619952,0.0,0.100162315704044
37220,2017,6.60,402.69,336.97,213.76,37220,47037018602,NASHVILLE,TN,0.0140646976090014,0.0104166666666666,0.0,0.0136986301369863
37220,2017,6.60,402.69,336.97,213.76,37220,47037018700,NASHVILLE,TN,0.419127988748241,0.203125,0.466666666666666,0.406066536203522
37220,2017,6.60,402.69,336.97,213.76,37220,47037017701,NASHVILLE,TN,0.0161744022503516,0.0,0.0,0.015003261578604
37221,2017,6.80,387.19,243.92,173.68,37221,47037018601,NASHVILLE,TN,0.00188492530983459,0.0,0.0,0.0017850767583006
37343,2017,5.39,464.10,209.70,151.22,37343,47065010413,HIXSON,TN,0.0825764212273502,0.0298804780876494,0.0224806201550387,0.0752391243446592
37343,2017,5.39,464.10,209.70,151.22,37343,47065010434,HIXSON,TN,0.03683895062013,0.0119521912350597,0.00930232558139534,0.0334173770360587
37377,2017,5.24,397.47,237.18,165.47,37377,47065010902,SIGNAL MOUNTAIN,TN,0.0233097529861996,0.0,0.024390243902439,0.022116733196677
37379,2017,5.63,301.16,223.56,150.08,37379,47065010434,SODDY DAISY,TN,0.0189127048876362,0.0797665369649805,0.0330578512396694,0.0212494687632809
37405,2017,7.67,593.19,454.16,220.57,37405,47065010902,CHATTANOOGA,TN,0.0291046053757918,0.0598591549295774,0.0286168521462639,0.0322627630908164
37411,2017,12.08,310.82,265.67,158.20,37411,47065011700,CHATTANOOGA,TN,0.000878445152080816,0.0,0.0,0.000744186046511627
37412,2017,5.12,230.68,200.02,138.51,37412,47065011700,CHATTANOOGA,TN,0.193215085241949,0.138135593220338,0.190092165898617,0.188259405650709
37415,2017,8.56,324.26,246.08,164.67,37415,47065010434,CHATTANOOGA,TN,0.00672804532577903,0.000808407437348423,0.0,0.00608056751963516
37849,2017,5.89,245.65,203.76,148.73,37849,47093006207,POWELL,TN,0.0,0.0271940667490729,0.0,0.00147770016120365
37849,2017,5.89,245.65,203.76,148.73,37849,47093006104,POWELL,TN,0.195406436748506,0.18912237330037,0.247368421052631,0.195728103170338
37871,2017,2.05,196.79,.,140.65,37871,47093005301,STRAWBERRY PLAINS,TN,0.112830865859129,0.198198198198198,0.0,0.113932291666666
37912,2017,10.19,198.72,.,151.07,37912,47093006207,KNOXVILLE,TN,0.0,0.000788022064617809,0.0,6.99056274030059e-05
37912,2017,10.19,198.72,.,151.07,37912,47093006104,KNOXVILLE,TN,0.00370191533880572,0.0449172576832151,0.0147540983606557,0.00782943026913666
37914,2017,5.45,275.32,232.43,153.77,37914,47093005401,KNOXVILLE,TN,0.176810865191146,0.252077562326869,0.11271676300578,0.1812532754361
37918,2017,3.64,241.36,215.48,153.32,37918,47093006207,KNOXVILLE,TN,0.0757209302325581,0.0335276967930029,0.0299003322259136,0.0715457413249211
37919,2017,5.57,465.70,250.53,172.46,37919,47093005701,KNOXVILLE,TN,0.134067003100869,0.0100415512465373,0.0241935483870967,0.111617086571301
37919,2017,5.57,465.70,250.53,172.46,37919,47093005712,KNOXVILLE,TN,0.0156259500212804,0.0,0.0126728110599078,0.0132653566302034
37919,2017,5.57,465.70,250.53,172.46,37919,47093005704,KNOXVILLE,TN,0.0347783790356903,0.031163434903047,0.0126728110599078,0.0333118843736078
37920,2017,5.45,270.71,236.51,159.00,37920,47093005604,KNOXVILLE,TN,0.0596029405291191,0.0426081342801807,0.012512030798845,0.0566291246789172
37920,2017,5.45,270.71,236.51,159.00,37920,47093005603,KNOXVILLE,TN,0.0901527490425672,0.091672046481601,0.0384985563041385,0.0881248765066192
37921,2017,4.51,207.18,.,147.16,37921,47093006104,KNOXVILLE,TN,0.000606934223503527,0.0084811102544333,0.0,0.0012765385649019
37922,2017,5.36,340.96,211.05,160.00,37922,47093005701,KNOXVILLE,TN,0.00391789953803871,0.000587199060481503,0.0,0.0035280689011103
37922,2017,5.36,340.96,211.05,160.00,37922,47093005807,KNOXVILLE,TN,0.076720659610549,0.168526130358191,0.219148936170212,0.0883054892601431
37922,2017,5.36,340.96,211.05,160.00,37922,47093005712,KNOXVILLE,TN,0.121279457341675,0.00880798590722254,0.00638297872340425,0.108540002075334
37922,2017,5.36,340.96,211.05,160.00,37922,47093005709,KNOXVILLE,TN,0.0697620022220922,0.0170287727539635,0.0425531914893617,0.0644391408114558
37923,2017,7.58,289.11,216.88,164.87,37923,47093005712,KNOXVILLE,TN,0.0898735015563944,0.0111524163568773,0.0325865580448065,0.0805692643176862
37923,2017,7.58,289.11,216.88,164.87,37923,47093005704,KNOXVILLE,TN,0.191072256440823,0.272862453531598,0.217922606924643,0.1988981980948
37923,2017,7.58,289.11,216.88,164.87,37923,47093004606,KNOXVILLE,TN,0.0411285515597059,0.0260223048327137,0.020366598778004,0.0387926087455526
37923,2017,7.58,289.11,216.88,164.87,37923,47093004610,KNOXVILLE,TN,0.199880786807073,0.384386617100371,0.55091649694501,0.233903362791231
37924,2017,4.99,161.52,.,134.71,37924,47093005301,KNOXVILLE,TN,0.275298920968212,0.266584766584766,0.242424242424242,0.273833931317273
37924,2017,4.99,161.52,.,134.71,37924,47093005202,KNOXVILLE,TN,0.287693205016039,0.168304668304668,0.242424242424242,0.274474628395694
37931,2017,5.56,258.70,212.50,154.14,37931,47093004606,KNOXVILLE,TN,0.174912157413914,0.0764462809917355,0.0291970802919708,0.169068588203896
37934,2017,3.51,301.09,209.63,160.30,37934,47093005807,FARRAGUT,TN,0.0112632126147981,0.000834028356964136,0.0091743119266055,0.0102631375877768
37938,2017,4.01,229.01,199.34,145.42,37938,47093006207,KNOXVILLE,TN,0.00566420861387196,0.0702479338842975,0.0,0.00879854368932038
38018,2017,8.26,171.39,139.29,106.37,38018,47157980400,CORDOVA,TN,0.0,0.00401284109149277,0.00129198966408268,0.000333852659692855
38018,2017,8.26,171.39,139.29,106.37,38018,47157021139,CORDOVA,TN,0.0966023069207622,0.00481540930979133,0.0,0.0860783440908079
38111,2017,5.56,362.29,210.99,138.45,38111,47157980100,MEMPHIS,TN,0.0,0.00135777325186693,0.0,8.42034355001684e-05
38116,2017,5.14,212.15,177.27,107.94,38116,47157980100,MEMPHIS,TN,0.00022290331568682,0.0462205103514684,0.00326492537313432,0.00482721284850672
38118,2017,16.94,146.51,.,118.73,38118,47157980100,MEMPHIS,TN,0.00157844297874739,0.140356782228205,0.0108191653786707,0.0205730431327535
38120,2017,6.71,373.91,190.70,133.34,38120,47157980400,MEMPHIS,TN,0.0,0.042087542087542,0.00344234079173838,0.00335946248600223
38134,2017,4.96,293.38,145.98,111.87,38134,47157020622,MEMPHIS,TN,0.11754946540494,0.165482657751776,0.097380410022779,0.121431719140185
38134,2017,4.96,293.38,145.98,111.87,38134,47157980400,MEMPHIS,TN,0.000675924788005407,0.0112829084830756,0.0,0.00186064730940606
39041,2017,-4.84,124.82,.,.,39041,28049010500,BOLTON,MS,0.674886437378325,0.763636363636363,1.0,0.678146524733876
39056,2017,6.01,327.33,188.96,134.96,39056,28049010500,CLINTON,MS,0.142282554047259,0.0434298440979955,0.0696202531645569,0.134565050038491
39157,2017,2.76,169.38,165.99,125.75,39157,28089030105,RIDGELAND,MS,0.105441131263449,0.289427467509659,0.197343453510436,0.140363725131209
39209,2017,-5.90,144.14,.,121.38,39209,28049010500,JACKSON,MS,0.0510692177827799,0.0228245363766048,0.0,0.0478867900688609
39213,2017,.,.,.,.,39213,28049010500,JACKSON,MS,0.0160803127221037,0.00929752066115702,0.0,0.0152549177037334
39213,2017,.,.,.,.,39213,28089030105,JACKSON,MS,0.00133262260127931,0.00619834710743801,0.00865800865800865,0.0018466479325572
39501,2017,3.43,237.53,.,138.76,39501,28047003101,GULFPORT,MS,0.0288913582357466,0.00534124629080118,0.0,0.0249568469505178
39501,2017,3.43,237.53,.,138.76,39501,28047980000,GULFPORT,MS,0.0,0.00237388724035608,0.0,0.000287686996547756
39503,2017,1.55,183.89,183.89,121.65,39503,28047003505,GULFPORT,MS,0.14008332996238,0.0656540911317981,0.0735294117647058,0.133794481023895
39503,2017,1.55,183.89,183.89,121.65,39503,28047003101,GULFPORT,MS,0.0100319566360584,0.0705536501714845,0.0183823529411764,0.0146852112155063
39503,2017,1.55,183.89,183.89,121.65,39503,28047980000,GULFPORT,MS,0.0,0.0166585007349338,0.00735294117647058,0.00133165643264037
39507,2017,0.40,200.65,213.10,127.12,39507,28047980000,GULFPORT,MS,0.0,0.00308641975308641,0.0,0.000268793118896156
39560,2017,2.91,197.41,215.80,133.39,39560,28047003101,LONG BEACH,MS,0.303320370924319,0.23644578313253,0.237704918032786,0.297796470695803
39842,2017,8.56,113.77,.,.,39842,13095010403,DAWSON,GA,0.00119047619047619,0.0,0.0,0.00105999576001695
40059,2017,4.75,338.28,193.98,132.66,40059,21111010312,PROSPECT,KY,0.175171988910565,0.0147275405007363,0.0562913907284768,0.161660447761194
40207,2017,4.99,615.86,269.42,168.39,40207,21111010001,LOUISVILLE,KY,0.14676354029062,0.105033881897386,0.0864,0.138003901170351
40207,2017,4.99,615.86,269.42,168.39,40207,21111010601,LOUISVILLE,KY,0.114068692206076,0.276863504356243,0.252,0.14163415691374
40208,2017,6.10,225.61,207.99,126.20,40208,21111012802,LOUISVILLE,KY,0.000433400751227968,0.0251572327044025,0.00437062937062937,0.00275798666973109
40210,2017,36.49,139.82,.,128.43,40210,21111012802,LOUISVILLE,KY,0.0521691378363536,0.0498753117206982,0.00706713780918727,0.0489637619682462
40213,2017,3.31,334.88,253.48,143.80,40213,21111011403,LOUISVILLE,KY,0.111731843575418,0.125526537489469,0.0439330543933054,0.110051357300073
40215,2017,6.96,237.08,193.78,114.12,40215,21111012802,LOUISVILLE,KY,0.00689865070508268,0.0471204188481675,0.00227272727272727,0.00791438078963935
40216,2017,8.27,400.72,201.77,122.67,40216,21111012802,LOUISVILLE,KY,0.0368005630687245,0.10464135021097,0.0491949910554561,0.0410471298549157
40220,2017,5.35,510.87,217.57,144.92,40220,21111011112,LOUISVILLE,KY,0.103331663326653,0.157750342935528,0.148482362592288,0.108617995088189
40222,2017,5.74,494.69,224.72,150.29,40222,21111010701,LOUISVILLE,KY,0.231892426992245,0.275636838667537,0.224737267582861,0.235795836131631
40222,2017,5.74,494.69,224.72,150.29,40222,21111010006,LOUISVILLE,KY,0.0064345817521861,0.00130633572828216,0.0,0.00537273337810611
40222,2017,5.74,494.69,224.72,150.29,40222,21111010004,LOUISVILLE,KY,0.231974921630094,0.105813193990855,0.337105901374292,0.227736736064472
40222,2017,5.74,494.69,224.72,150.29,40222,21111010705,LOUISVILLE,KY,0.0,0.0633572828216851,0.0121261115602263,0.00752182672934855
40222,2017,5.74,494.69,224.72,150.29,40222,21111010005,LOUISVILLE,KY,0.0271407358521696,0.000653167864141084,0.0105092966855295,0.0230355943586299
40222,2017,5.74,494.69,224.72,150.29,40222,21111010007,LOUISVILLE,KY,0.124154429962052,0.031352057478772,0.0113177041228779,0.105238415043653
40222,2017,5.74,494.69,224.72,150.29,40222,21111010008,LOUISVILLE,KY,0.0193037452565583,0.00130633572828216,0.03071948261924,0.0184016118200134
40223,2017,5.76,501.99,217.58,149.08,40223,21111010005,LOUISVILLE,KY,0.0784692354954796,0.00126023944549464,0.00934579439252336,0.0653368025440878
40223,2017,5.76,501.99,217.58,149.08,40223,21111010705,LOUISVILLE,KY,0.310629333801457,0.277882797731568,0.336448598130841,0.308470656259034
40223,2017,5.76,501.99,217.58,149.08,40223,21111010006,LOUISVILLE,KY,0.0019310102694637,0.0126023944549464,0.00350467289719626,0.00325238508239375
40241,2017,6.30,408.78,204.94,142.94,40241,21111010006,LOUISVILLE,KY,0.00245901639344262,0.00369458128078817,0.00725513905683192,0.00276429756127526
40241,2017,6.30,408.78,204.94,142.94,40241,21111010008,LOUISVILLE,KY,0.0476092896174863,0.00985221674876847,0.107617896009673,0.0487744947478346
40241,2017,6.30,408.78,204.94,142.94,40241,21111010007,LOUISVILLE,KY,0.000751366120218579,0.0,0.0,0.000675717181645064
40242,2017,7.39,437.18,225.77,151.32,40242,21111010006,LOUISVILLE,KY,0.323474663908996,0.351724137931034,0.267175572519083,0.320119114088963
40242,2017,7.39,437.18,225.77,151.32,40242,21111010008,LOUISVILLE,KY,0.195243019648397,0.241379310344827,0.10178117048346,0.18965196352131
40242,2017,7.39,437.18,225.77,151.32,40242,21111010007,LOUISVILLE,KY,0.0798345398138572,0.0,0.0,0.0718406849060115
40242,2017,7.39,437.18,225.77,151.32,40242,21111010005,LOUISVILLE,KY,0.135470527404343,0.117241379310344,0.10178117048346,0.13251442397171
40299,2017,6.18,436.96,217.08,139.38,40299,21111010705,LOUISVILLE,KY,0.00144262970786748,0.0,0.0,0.00121892821383483
40299,2017,6.18,436.96,217.08,139.38,40299,21111011112,LOUISVILLE,KY,0.0,0.0329067641681901,0.0160116448326055,0.00409211614644551
40509,2017,6.88,198.51,179.13,135.46,40509,21067003916,LEXINGTON,KY,0.0139031673765114,0.00203458799593082,0.00723589001447178,0.0126927742159071
43004,2017,6.49,244.66,188.01,121.42,43004,39049009390,BLACKLICK,OH,0.011998041136141,0.0316622691292875,0.0,0.0125098347757671
43004,2017,6.49,244.66,188.01,121.42,43004,39049009381,BLACKLICK,OH,0.0,0.00263852242744063,0.0,7.86782061369e-05
43026,2017,7.21,412.99,197.61,139.21,43026,39049007921,HILLIARD,OH,0.145558002936857,0.117512574302697,0.115009746588693,0.142985971943887
43068,2017,7.00,343.96,166.21,119.94,43068,39049009381,REYNOLDSBURG,OH,0.105719794344473,0.0493325594892629,0.0661625708884688,0.101370266686312
43068,2017,7.00,343.96,166.21,119.94,43068,39049009390,REYNOLDSBURG,OH,0.0977667095115681,0.0423679628554846,0.00378071833648393,0.0924193310741122
43081,2017,6.20,430.11,194.15,140.53,43081,39049007120,WESTERVILLE,OH,0.0742546346963817,0.0836886993603411,0.022633744855967,0.0732705069543347
43119,2017,6.49,312.04,179.78,127.27,43119,39049009800,GALLOWAY,OH,0.00893617021276595,0.0,0.0,0.00867338509829836
43123,2017,7.74,380.56,183.90,128.78,43123,39049009800,GROVE CITY,OH,0.0678076108492177,0.0190677966101694,0.0113636363636363,0.0641098664641478
43125,2017,6.51,229.05,172.73,120.15,43125,39049009590,GROVEPORT,OH,0.00343593414459556,0.0781637717121588,0.0635838150289017,0.0123053741838272
43137,2017,6.18,201.64,.,120.97,43137,39049009590,LOCKBOURNE,OH,0.302820955670696,0.723076923076923,0.555555555555555,0.336311087756174
43140,2017,6.64,371.72,219.81,128.38,43140,39049009800,LONDON,OH,0.0169727970239479,0.0,0.0,0.015302379205534
43146,2017,8.37,267.27,203.56,128.84,43146,39049009800,ORIENT,OH,0.149499864828331,0.350515463917525,0.0,0.153825995807127
43207,2017,8.37,288.05,195.86,131.24,43207,39049009590,COLUMBUS,OH,0.0829424604096038,0.0383211678832116,0.00325732899022801,0.0778025303686267
43207,2017,8.37,288.05,195.86,131.24,43207,39049009520,COLUMBUS,OH,0.0811777272093995,0.090632603406326,0.0276872964169381,0.0804505905594552
43212,2017,5.96,941.86,363.30,201.92,43212,39049008400,COLUMBUS,OH,0.0957676002501911,0.0941096817874069,0.0445151033386327,0.0918593786498481
43213,2017,11.54,329.05,155.17,113.86,43213,39049009381,COLUMBUS,OH,5.51998233605652e-05,0.0141766630316248,0.0,0.00127112659479308
43213,2017,11.54,329.05,155.17,113.86,43213,39049009390,COLUMBUS,OH,0.0,0.00218102508178844,0.00154918667699457,0.000282472576620686
43215,2017,8.29,537.66,375.40,198.91,43215,39049008400,COLUMBUS,OH,0.00651485630784218,0.0209819555182543,0.0190915075707702,0.0103923554537848
43219,2017,18.89,204.80,185.79,119.25,43219,39049007424,COLUMBUS,OH,0.0402973977695167,0.0362642821659215,0.0123239436619718,0.0387998253384068
43219,2017,18.89,204.80,185.79,119.25,43219,39049010100,COLUMBUS,OH,0.0577695167286245,0.275707898658718,0.0933098591549295,0.0863951094753914
43220,2017,5.76,608.33,223.62,156.78,43220,39049006321,COLUMBUS,OH,0.1193101498445,0.0595482546201232,0.0727739726027397,0.11086606663885
43221,2017,5.65,684.43,252.34,168.12,43221,39049006321,COLUMBUS,OH,0.00336811517633073,0.00099009900990099,0.0,0.00316474955876087
43221,2017,5.65,684.43,252.34,168.12,43221,39049006500,COLUMBUS,OH,0.0965526350548144,0.0148514851485148,0.139784946236559,0.0922646217515671
43223,2017,13.60,215.60,175.33,116.38,43223,39049008330,COLUMBUS,OH,0.0654469251229144,0.158482142857142,0.090566037735849,0.072435480373021
43227,2017,14.11,264.61,148.76,101.14,43227,39049009331,COLUMBUS,OH,0.0734442836468885,0.127551020408163,0.401746724890829,0.094315140702295
43230,2017,6.53,417.22,188.47,136.67,43230,39049010100,COLUMBUS,OH,0.0,0.000473933649289099,0.0,3.38776339860424e-05
43230,2017,6.53,417.22,188.47,136.67,43230,39049007424,COLUMBUS,OH,0.0782019936054165,0.0199052132701421,0.0328068043742405,0.0727691578020191
43231,2017,10.76,360.83,175.38,128.97,43231,39049007120,COLUMBUS,OH,0.0,0.00637619553666312,0.00328947368421052,0.000682660425199921
43232,2017,12.27,292.90,155.06,108.07,43232,39049009420,COLUMBUS,OH,0.119827258921791,0.0536869340232858,0.0499342969776609,0.111184755592377
43232,2017,12.27,292.90,155.06,108.07,43232,39049009410,COLUMBUS,OH,0.0515375854214123,0.0181112548512289,0.0,0.0461474730737365
43615,2017,-0.76,220.50,140.51,96.67,43615,39095008400,TOLEDO,OH,0.0934824634078983,0.188727042431918,0.133333333333333,0.101590538336052
43617,2017,5.66,163.89,137.32,106.66,43617,39095008400,TOLEDO,OH,0.0381222432262129,0.00174825174825174,0.018018018018018,0.0321493388644023
43623,2017,4.89,182.17,138.94,97.68,43623,39095008400,TOLEDO,OH,0.0153636717230649,0.0,0.00783699059561128,0.0131941071717662
44103,2017,.,73.17,.,.,44103,39035111902,CLEVELAND,OH,0.0220573689416419,0.00629811056682995,0.0188933873144399,0.0200325732899022
44103,2017,.,73.17,.,.,44103,39035113101,CLEVELAND,OH,0.0316518298714144,0.121763470958712,0.0701754385964912,0.0444625407166123
44103,2017,.,73.17,.,.,44103,39035111800,CLEVELAND,OH,0.0330365974282888,0.0160951714485654,0.029689608636977,0.0308631921824104
44105,2017,1.28,139.99,120.53,64.89,44105,39035115300,CLEVELAND,OH,0.0209602857743223,0.0721649484536082,0.023598820058997,0.0241156047668199
44105,2017,1.28,139.99,120.53,64.89,44105,39035115200,CLEVELAND,OH,0.0253729775162849,0.028548770816812,0.0963618485742379,0.0289481092239842
44106,2017,6.96,228.87,162.64,104.21,44106,39035111902,CLEVELAND,OH,0.000126582278481012,0.00217627856365614,0.0,0.000219707788641107
44106,2017,6.96,228.87,162.64,104.21,44106,39035119100,CLEVELAND,OH,0.0231645569620253,0.136017410228509,0.0168123739071956,0.0283423047347028
44106,2017,6.96,228.87,162.64,104.21,44106,39035113101,CLEVELAND,OH,0.0120253164556962,0.0272034820457018,0.00201748486886348,0.0119740744809403
44106,2017,6.96,228.87,162.64,104.21,44106,39035118500,CLEVELAND,OH,0.0274050632911392,0.0337323177366702,0.00874243443174176,0.026200153795452
44108,2017,16.27,151.66,.,94.34,44108,39035116100,CLEVELAND,OH,0.0982092097782831,0.216887417218543,0.0739495798319327,0.101957959531137
44108,2017,16.27,151.66,.,94.34,44108,39035111800,CLEVELAND,OH,0.00305571347356452,0.0,0.0,0.00281579464344181
44108,2017,16.27,151.66,.,94.34,44108,39035111902,CLEVELAND,OH,0.00881182490051165,0.00662251655629139,0.0100840336134453,0.00877480191212101
44112,2017,-22.87,142.82,123.14,80.23,44112,39035118500,CLEVELAND,OH,0.00465374730846704,0.00191754554170661,0.00814111261872455,0.00463621190579217
44203,2017,3.98,376.32,169.24,101.19,44203,39153533400,BARBERTON,OH,0.000108471634667534,0.000784929356357927,0.0,0.000148023881186164
44221,2017,6.49,381.58,180.05,108.74,44221,39153532902,CUYAHOGA FALLS,OH,0.000994826900119379,0.0164102564102564,0.0126582278481012,0.00238606537819136
44223,2017,6.09,325.59,172.60,110.54,44223,39153532902,CUYAHOGA FALLS,OH,0.394594007815892,0.52027027027027,0.212121212121212,0.399587547873907
44223,2017,6.09,325.59,172.60,110.54,44223,39153520301,CUYAHOGA FALLS,OH,0.194637429439861,0.0878378378378378,0.363636363636363,0.190710006874202
44224,2017,4.49,380.47,169.01,115.23,44224,39153532902,STOW,OH,0.0625533276450511,0.064092664092664,0.146907216494845,0.0657926331460404
44250,2017,.,.,.,.,44250,39153531101,LAKEMORE,OH,1.0,0.0,1.0,1.0
44260,2017,3.73,325.17,185.99,112.32,44260,39153531002,MOGADORE,OH,0.00161203653949489,0.0340425531914893,0.0344827586206896,0.00323349217154526
44264,2017,9.65,180.25,.,115.13,44264,39153532902,PENINSULA,OH,0.0856760374832663,0.36986301369863,0.285714285714285,0.116044997039668
44312,2017,6.71,359.28,169.09,102.30,44312,39153531002,AKRON,OH,0.175455417066155,0.159583694709453,0.0884353741496598,0.172887900772291
44312,2017,6.71,359.28,169.09,102.30,44312,39153531101,AKRON,OH,0.0512623841482901,0.05724197745013,0.0340136054421768,0.0513690615492628
44313,2017,5.73,324.25,151.90,105.90,44313,39153520301,AKRON,OH,0.000366918617450649,0.00130718954248366,0.0,0.000376789751318764
44320,2017,1.84,189.10,159.80,94.89,44320,39153533400,AKRON,OH,0.0793556675560826,0.0765550239234449,0.0333333333333333,0.0781904241762242
44321,2017,4.25,269.88,166.59,112.96,44321,39153533400,AKRON,OH,0.267552182163187,0.326039387308533,0.383561643835616,0.2750092284976
44333,2017,2.90,351.63,157.05,113.21,44333,39153533400,AKRON,OH,0.00502020325700991,0.0138580931263858,0.00468384074941451,0.00653971917676476
44505,2017,4.99,138.93,122.64,93.05,44505,39099800400,YOUNGSTOWN,OH,0.0649562682215743,0.0207253886010362,0.00392927308447937,0.0576176734003383
44505,2017,4.99,138.93,122.64,93.05,44505,39099804300,YOUNGSTOWN,OH,0.0675218658892128,0.016580310880829,0.0275049115913555,0.0606030450791123
44641,2017,5.35,366.16,184.91,112.01,44641,39151713100,LOUISVILLE,OH,0.0109013261407057,0.00804289544235924,0.0,0.0106010813102936
44705,2017,5.57,267.15,158.33,104.66,44705,39151712300,CANTON,OH,0.148261884289399,0.237623762376237,0.0738255033557046,0.152131893121091
44707,2017,-0.49,221.43,172.27,98.83,44707,39151713100,CANTON,OH,0.138787748982651,0.0875420875420875,0.0273972602739726,0.130153447957108
44708,2017,3.53,321.84,163.98,106.15,44708,39151711600,CANTON,OH,0.235792306474592,0.183984747378455,0.258793969849246,0.232582913145373
44709,2017,-0.51,285.52,161.01,101.81,44709,39151711800,CANTON,OH,0.136782502498057,0.0727650727650727,0.202404809619238,0.13697807149294
44714,2017,-3.28,221.11,158.75,95.39,44714,39151712300,CANTON,OH,0.21345496009122,0.27906976744186,0.531914893617021,0.22845100105374
44718,2017,3.49,256.43,161.54,116.28,44718,39151711600,CANTON,OH,0.00291545189504373,0.00882552613713509,0.00787401574803149,0.00429184549356223
44718,2017,3.49,256.43,161.54,116.28,44718,39151711800,CANTON,OH,0.0445416261742792,0.0414120841819416,0.0787401574803149,0.0461066830165542
44720,2017,4.54,391.49,172.75,113.49,44720,39151711800,NORTH CANTON,OH,0.0592176356170304,0.0656565656565656,0.0551181102362204,0.0596705882352941
44721,2017,1.99,308.76,178.85,114.70,44721,39151712300,CANTON,OH,0.110039893617021,0.28735632183908,0.036036036036036,0.113632756705284
44730,2017,0.10,235.78,198.47,112.34,44730,39151713100,EAST CANTON,OH,0.594239883339409,0.752,0.877551020408163,0.605759341789509
45174,2017,-0.86,399.01,278.04,147.48,45174,39061024400,TERRACE PARK,OH,0.00243013365735115,0.0,0.0,0.0023094688221709
45202,2017,4.68,375.01,282.45,172.37,45202,39061001100,CINCINNATI,OH,0.064584596725288,0.0621621621621621,0.0961074750258353,0.0685171658144631
45204,2017,-14.78,117.06,.,90.56,45204,39061021401,CINCINNATI,OH,0.00593387962701328,0.0224719101123595,0.0184757505773672,0.00795180722891566
45208,2017,5.84,870.53,278.05,162.01,45208,39061004702,CINCINNATI,OH,0.00557021401348578,0.0104986876640419,0.0135593220338983,0.00648148148148148
45209,2017,8.19,647.50,321.16,181.62,45209,39061005400,CINCINNATI,OH,0.194811800610376,0.129107981220657,0.223418573351278,0.191140712548895
45211,2017,2.67,206.49,141.80,97.35,45211,39061020901,CINCINNATI,OH,0.087911514582355,0.126387702818104,0.0639844886088221,0.087719298245614
45212,2017,10.00,387.33,242.11,144.54,45212,39061005400,CINCINNATI,OH,0.0,0.010204081632653,0.00306278713629402,0.000983422309637538
45213,2017,10.11,412.98,215.20,139.67,45213,39061005400,CINCINNATI,OH,0.0,0.0564263322884012,0.00138888888888888,0.00267417311752287
45213,2017,10.11,412.98,215.20,139.67,45213,39061010800,CINCINNATI,OH,0.000164853280580283,0.0438871473354231,0.00277777777777777,0.0023926812104152
45226,2017,-0.41,376.45,243.73,152.23,45226,39061004702,CINCINNATI,OH,0.114864864864864,0.57949790794979,0.154518950437317,0.170650887573964
45227,2017,10.82,379.49,247.23,152.19,45227,39061024200,CINCINNATI,OH,0.082672152022725,0.0070210631895687,0.0301369863013698,0.0731400804289544
45227,2017,10.82,379.49,247.23,152.19,45227,39061024400,CINCINNATI,OH,0.0539719855029875,0.0190571715145436,0.104109589041095,0.0541219839142091
45227,2017,10.82,379.49,247.23,152.19,45227,39061010800,CINCINNATI,OH,0.0462337153492016,0.0150451354062186,0.0547945205479452,0.0441521447721179
45230,2017,4.41,369.70,181.61,127.58,45230,39061004500,CINCINNATI,OH,0.036490801277178,0.0382262996941896,0.0096551724137931,0.0352301658294915
45236,2017,5.79,408.37,191.92,126.77,45236,39061024200,CINCINNATI,OH,0.00123067456349511,0.0,0.0,0.00103019766917777
45236,2017,5.79,408.37,191.92,126.77,45236,39061024400,CINCINNATI,OH,0.00146142604415044,0.00786369593709043,0.00199203187250996,0.00212478269267915
